Code,LatitudeOrig,LongitudeOrig,Shift,LatitudeShifted,LongitudeShifted,Name,Address,Q3,Q6_1,Q6_2,Q6_3,Q6_4,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q12_1,Q12_2,Q12_3,Q12_4,Q13_1,Q13_2,Q13_3,Q13_4,Q14_1,Q14_2,Q14_3,Q14_4,Q15_1,Q15_2,Q15_3,Q15_4,Q16_1,Q16_2,Q16_3,Q16_4,Q17_1,Q17_2,Q17_3,Q17_4,Q19_1,Q19_2,Q19_3,Q19_4,Q22_1,Q22_2,Q22_3,Q22_4,Q22_5,Q23_1,Q23_2,Q23_3,Q23_4,Q23_5,Q34_1,Q34_2,Q34_3,Q34_4,Q34_5,Q34_6,Q34_7,Q35,Q36,Q38_1,Q38_2,Q38_3,Q38_4,Q38_5,Q38_6,Q39
17K340,40.676246,-73.969734,0,40.676246,-73.969734,I.S. 340,227 STERLING PL,2,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,120,60,70,0,1,0,1,0,0,180,0,180,0,0,0,1,0,0,0,0,3,1,1,8,0,1,1,0,1
17K352,40.664872,-73.959586,0,40.664872,-73.959586,Ebbets Field Middle School,46 MCKEEVER PL,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,60,0,0,0,0,0,1,0,0,0,0,3,3,3,1,0,0,0,0,1
17K353,40.67453,-73.960917,1,40.67453,-73.960717,Elijah Stroud Middle School,750 CLASSON AVE,2,0,0,0,0,4,3,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,4500,0,0,0,1,0,0,0,0,70,0,1,0,1,0,0,0,0,3,2,4,1,4,2,2,0,0
17K354,40.672319,-73.937222,0,40.672319,-73.937222,The School of Integrated Learning,1224 PARK PL,2,0,0,0,0,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,0,6,12,2,5,0,0
17K375,40.664872,-73.959586,1,40.664872,-73.959386,P.S. 375 Jackie Robinson School,46 MCKEEVER PL,3,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,135,0,0,0,0,225,0,0,0,225,0,0,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,2,0,9,0
17K382,40.649303,-73.957749,0,40.649303,-73.957749,Academy for College Preparation and Career Exploration: A College Board School,911 FLATBUSH AVE,3,0,0,0,1,1,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,180,180,360,0,0,0,1,0,0,0,0,60,0,1,1,0,0,0,0,0,3,2,11,2,5,9,2,0,0
17K394,40.672706,-73.92893,0,40.672706,-73.92893,M.S. K394,188 ROCHESTER AVE,2,1,1,0,1,1,1,1,1,1,1,1,0,1,3,3,3,3,2,2,2,2,0,0,46,46,0,0,66,66,20,0,51,51,4,4,0,0,0,0,1,1,0,0,0,200,400,0,0,0,0,0,0,0,0,3,3,2,4,4,0,6,0,0
17K397,40.658708,-73.946407,0,40.658708,-73.946407,P.S. 397 Foster-Laurie,490 FENIMORE ST,4,0,0,0,0,0,0,0,0,0,0,10,0,10,10,10,0,10,0,20,0,40,10,0,0,20,20,0,0,40,40,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,2,1,4,4,0,4,0,1
17K398,40.664222,-73.927686,0,40.664222,-73.927686,P.S. 398 Walter Weaver,60 E 94 ST,2,0,0,0,1,1,0,1,1,0,0,0,0,26,0,0,0,8,0,0,0,4,0,0,0,6,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,2,2,6,7,13,4,0,0
17K408,40.649303,-73.957749,1,40.649303,-73.957549,Academy of Hospitality and Tourism,911 FLATBUSH AVE,2,0,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,1,3,5,0,1
17K484,40.673016,-73.919862,1,40.673016,-73.919662,Ronald Edmonds Learning Center II,430 HOWARD AVE,3,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,1,1,1,0,0,50,100,50,0,1,0,0,0,0,0,0,3,2,1,0,2,0,3,0,0
17K489,40.66947,-73.955223,0,40.66947,-73.955223,W.E.B. Dubois Academic High School,402 EASTERN PKWY,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0
17K524,40.670203,-73.961759,0,40.670203,-73.961759,International High School at Prospect Heights,883 CLASSON AVE,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,0,2,4,0,1
17K532,40.669473,-73.934372,0,40.669473,-73.934372,New Bridges Elementary,1025 EASTERN PKWY,3,1,2,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,6,5,0,5,0,0
17K537,40.649303,-73.957749,2,40.649303,-73.957349,High School for Youth and Community Development at Erasmus,911 FLATBUSH AVE,3,0,1,1,0,1,3,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,4,4,1,0,8,0,0
17K539,40.649303,-73.957749,3,40.649303,-73.957149,High School for Service & Learning at Erasmus,911 FLATBUSH AVE,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,2,0,0,0,0,0,0
17K543,40.649303,-73.957749,4,40.649303,-73.956949,"Science, Technology and Research Early College High School at Erasmus",911 FLATBUSH AVE,2,0,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,50,50,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,3,3,6,3,4,1,5,0,1
17K546,40.658665,-73.943838,0,40.658665,-73.943838,High School for Public Service: Heroes of Tomorrow,600 KINGSTON AVE,4,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,1,10,0,0,12,0,1
17K547,40.670203,-73.961759,1,40.670203,-73.961559,Brooklyn Academy of Science and the Environment,883 CLASSON AVE,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,4,3,3,5,2,0,0
17K548,40.670203,-73.961759,2,40.670203,-73.961359,Brooklyn School for Music & Theatre,883 CLASSON AVE,2,0,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,6,6,1,24,0,1
17K568,40.666295,-73.92395,0,40.666295,-73.92395,Brownsville Academy High School,1150 E NEW YORK AVE,4,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0
17K590,40.667,-73.951014,0,40.667,-73.951014,Medgar Evers College Preparatory School,1186 CARROLL ST,2,0,0,0,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,180,180,180,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,2,2,2,0,1,0,1
17K600,40.66905,-73.96179,0,40.66905,-73.96179,Clara Barton High School,901 CLASSON AVE,2,0,0,0,0,2,4,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,0,0,1,3,2,0
17K722,40.662018,-73.936258,0,40.662018,-73.936258,New Heights Middle School,790 E NEW YORK AVE,2,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,45,1,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,0,3,0,0
17K745,40.658665,-73.943838,1,40.658665,-73.943638,Brooklyn Institute for Liberal Arts,600 KINGSTON AVE,3,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,6,5,8,2,2,0,1
17K751,40.675396,-73.939123,0,40.675396,-73.939123,Academy for Health Careers,150 ALBANY AVE,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0
17K770,40.664222,-73.927686,1,40.664222,-73.927486,P.S. 770 New American Academy,60 E 94 ST,2,1,0,1,1,5,6,6,6,5,10,10,10,30,30,36,36,0,20,24,24,0,24,30,24,0,12,15,12,0,24,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,3,1,2,3,3,0,4,0,1
18K066,40.648375,-73.907284,0,40.648375,-73.907284,P.S. 66,845 E 96 ST,3,0,0,0,0,0,15,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,313,0,313,0,0,0,0,0,0,1,0,3,3,6,5,2,5,4,0,0
18K068,40.634878,-73.910722,0,40.634878,-73.910722,I.S. 068 Isaac Bildersee,956 E 82 ST,4,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,1,0,0,0
18K114,40.642544,-73.90803,0,40.642544,-73.90803,P.S. 114 Ryder Elementary,1077 REMSEN AVE,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0,9,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,10,4,0,12,0,1
18K115,40.635096,-73.897811,0,40.635096,-73.897811,P.S. 115 Daniel Mucatel School,1500 E 92 ST,4,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,5,32,17,6,31,7,0
18K135,40.653199,-73.932951,0,40.653199,-73.932951,P.S. 135 Sheldon A. Brookner,684 LINDEN BLVD,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,3,4,5,2,20,0,0
18K208,40.642479,-73.930701,0,40.642479,-73.930701,P.S. 208 Elsa Ebeling,4801 AVE D,4,1,0,0,0,1,1,1,1,0,0,0,0,0,36,0,0,0,36,0,28,0,45,45,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,3,0,10,6,0,6,0,1
18K211,40.643271,-73.89584,0,40.643271,-73.89584,I.S. 211 John Wilson,1001 E 100 ST,4,0,0,0,0,3,3,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,1,0,1,0,0,181,0,186,0,1,0,1,0,0,0,1,2,1,1,0,1,0,0,0,0
18K219,40.659161,-73.922434,0,40.659161,-73.922434,P.S. 219 Kennedy-King,1060 CLARKSON AVE,4,0,0,0,0,1,2,2,4,1,10,30,10,20,50,90,40,90,40,80,40,60,40,80,40,70,50,120,50,90,0,50,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,7,10,7,5,7,0,0
18K233,40.651408,-73.914021,0,40.651408,-73.914021,P.S. 233 Langston Hughes,9301 AVE B,2,0,0,0,0,1,2,0,0,2,8,0,0,0,0,0,0,0,16,0,0,16,0,48,0,0,0,48,0,8,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,2,1,5,5,2,0,1,0
18K235,40.655042,-73.940676,0,40.655042,-73.940676,P.S. 235 Janice Marie Knight School,525 LENOX RD,3,0,0,0,0,2,0,0,2,1,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,210,210,0,0,9,9,69,9,0,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,2,9,0,9,0,12,0,0
18K244,40.648067,-73.925481,0,40.648067,-73.925481,P.S. 244 Richard R. Green,5404 TILDEN AVE,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,540,270,270,270,540,270,270,315,630,315,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,5,2,10,4,15,0,1
18K268,40.657414,-73.927807,0,40.657414,-73.927807,P.S. 268 Emma Lazarus,133 E 53 ST,2,0,0,0,0,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,12,2,2,10,2,0,1
18K272,40.626342,-73.900601,0,40.626342,-73.900601,P.S. 272 Curtis Estabrook,101-24 SEAVIEW AVE,4,0,0,0,0,2,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,4,4,2,2,0,1
18K276,40.633712,-73.907966,0,40.633712,-73.907966,P.S. 276 Louis Marshall,1070 E 83 ST,2,0,1,0,0,2,8,0,0,0,0,0,0,13,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,5,7,8,0,6,0,0
18K279,40.644158,-73.892579,0,40.644158,-73.892579,P.S. 279 Herman Schreiber,1070 E 104 ST,2,0,0,0,0,0,0,0,1,1,0,0,0,800,0,0,0,1600,0,0,0,1200,0,0,0,1200,0,0,0,1600,0,0,0,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,6,0,0,1
18K285,40.647612,-73.921016,0,40.647612,-73.921016,I.S. 285 Meyer Levin,5909 BEVERLY RD,4,0,0,0,0,1,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,200,80,0,1,1,1,0,0,40,80,25,0,0,1,0,1,1,0,1,0,3,3,0,7,2,0,3,0,0
18K366,40.647487,-73.891798,0,40.647487,-73.891798,The Science And Medicine Middle School,965 E 107 ST,2,1,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,3,1,1,0,0
18K563,40.648186,-73.922364,0,40.648186,-73.922364,It Takes a Village Academy,5800 TILDEN AVE,2,0,1,0,1,3,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,2,11,10,8,11,4,0,1
18K567,40.633839,-73.917427,0,40.633839,-73.917427,Brooklyn Theatre Arts High School,6565 FLATLANDS AVE,2,0,0,0,0,1,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,2,2,0,1,0,11,3,1
18K569,40.648186,-73.922364,1,40.648186,-73.922164,Kurt Hahn Expeditionary Learning School,5800 TILDEN AVE,2,0,0,0,0,2,3,1,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,1,2,1,5,0,1
18K576,40.633839,-73.917427,1,40.633839,-73.917227,Victory Collegiate High School,6565 FLATLANDS AVE,4,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0
18K578,40.633839,-73.917427,2,40.633839,-73.917027,Brooklyn Bridge Academy,6565 FLATLANDS AVE,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,6,0,0,0,0,0,0
18K581,40.658685,-73.928682,0,40.658685,-73.928682,East Flatbush Community Research School,905 WINTHROP ST,2,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,6,2,2,1,1,0,1
18K588,40.657983,-73.920138,0,40.657983,-73.920138,Middle School for Art and Philosophy,1084 LENOX RD,2,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80,0,80,0,0,0,1,0,0,0,0,75,0,0,0,1,0,0,0,0,3,3,4,5,5,0,3,0,0
18K589,40.658685,-73.928682,1,40.658685,-73.928482,Arts & Media Preparatory Academy,905 WINTHROP ST,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,3,0,1,2,0,0,1
18K598,40.658685,-73.928682,2,40.658685,-73.928282,Middle School of Marketing and Legal Studies,905 WINTHROP ST,4,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,58,0,58,1,1,0,1,0,50,50,0,55,0,0,0,0,0,0,0,0,3,3,2,2,2,0,3,0,1
18K617,40.640443,-73.89878,0,40.640443,-73.89878,High School for Innovation in Advertising and Media,1600 ROCKAWAY PKWY,2,0,0,0,0,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,1,2,4,0,0
18K629,40.648186,-73.922364,2,40.648186,-73.921964,Cultural Academy for the Arts and Sciences,5800 TILDEN AVE,4,0,0,0,0,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,2,1,2,8,0,1
18K633,40.640443,-73.89878,1,40.640443,-73.89858,High School for Medical Professions,1600 ROCKAWAY PKWY,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,2,0,0,1,0,0,0
18K635,40.64604,-73.898257,0,40.64604,-73.898257,Olympus Academy,755 E 100 ST,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
18K637,40.633839,-73.917427,3,40.633839,-73.916827,Academy for Conservation and the Environment,6565 FLATLANDS AVE,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,0,0,0,0,1,0
18K642,40.640443,-73.89878,2,40.640443,-73.89838,Urban Action Academy,1600 ROCKAWAY PKWY,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6,1,1,0,1,0,0
18K673,40.659795,-73.920643,0,40.659795,-73.920643,East Brooklyn Community High School,9517 KINGS HIGHWAY,2,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,0,6,0,3,0,1
18K763,40.648067,-73.925481,1,40.648067,-73.925281,Brooklyn Science and Engineering Academy,5404 TILDEN AVE,2,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,3,1,0,0,1
19K007,40.689594,-73.872989,0,40.689594,-73.872989,P.S. 007 Abraham Lincoln,858 JAMAICA AVE,2,0,0,0,0,12,20,0,1,1,0,10,0,0,80,0,0,0,60,0,0,0,0,80,0,0,0,70,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,6,0,0,8,0
19K013,40.663763,-73.893497,0,40.663763,-73.893497,P.S. 013 Roberto Clemente,557 PENNSYLVANIA AVE,2,1,0,0,0,25,25,25,24,25,31,31,31,31,120,120,120,100,120,120,120,100,120,120,120,100,120,120,120,120,120,120,120,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,3,27,12,12,2,12,0,1
19K065,40.686877,-73.878303,0,40.686877,-73.878303,P.S. 065,696 JAMAICA AVE,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,4,6,0,7,0,0
19K089,40.67779,-73.886699,0,40.67779,-73.886699,P.S. 089 Cypress Hills,265 WARWICK ST,2,0,0,0,0,7,12,3,9,1,18,0,0,0,18,0,0,0,18,0,0,0,0,18,0,0,0,0,18,0,0,0,0,18,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,3,3,3,3,5,1,4,0,1
19K108,40.681235,-73.88431,0,40.681235,-73.88431,P.S. 108 Sal Abbracciamento,200 LINWOOD ST,2,0,0,0,0,1,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,8,6,7,0,12,0,0
19K149,40.669383,-73.892762,0,40.669383,-73.892762,P.S. 149 Danny Kaye,700 SUTTER AVE,2,0,0,0,0,1,7,0,1,6,120,120,120,120,60,60,60,60,70,70,70,70,60,60,60,60,70,70,70,70,60,60,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,3,5,6,4,0,4,0,0
19K158,40.672557,-73.88505,0,40.672557,-73.88505,P.S. 158 Warwick,400 ASHFORD ST,2,0,0,0,0,1,1,1,1,0,108,100,100,230,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,5,4,4,0,8,0,0
19K159,40.675985,-73.869644,0,40.675985,-73.869644,P.S. 159 Isaac Pitkin,2781 PITKIN AVE,2,1,0,0,0,26,27,27,27,27,0,0,20,0,0,0,0,0,100,0,0,0,120,0,120,0,160,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,3,14,4,6,1,28,4,0
19K171,40.685861,-73.86938,0,40.685861,-73.86938,I.S. 171 Abraham Lincoln,528 RIDGEWOOD AVE,4,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,3,0,3,0,0
19K190,40.662252,-73.894784,0,40.662252,-73.894784,P.S. 190 Sheffield,590 SHEFFIELD AVE,4,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,3,3,3,3,0,0
19K202,40.666256,-73.876405,0,40.666256,-73.876405,P.S. 202 Ernest S. Jenkyns,982 HEGEMAN AVE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,2,0,0,0,0
19K213,40.659987,-73.890282,0,40.659987,-73.890282,P.S. 213 New Lots,580 HEGEMAN AVE,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,0,0,0,0
19K214,40.676324,-73.863062,0,40.676324,-73.863062,P.S. 214 Michael Friedsam,2944 PITKIN AVE,2,0,0,0,0,25,7,7,25,7,0,0,0,0,0,0,0,0,0,0,3240,0,1890,0,0,0,1890,0,0,0,3510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,12,1,0,0,0,0,0
